Wavelength [microns]  Transmission [unitless]
      20.7752               0.442685
      20.8107               0.525964
      20.8463               0.612121
      20.8821               0.689668
      20.9180               0.747484
      20.9540               0.786440
      20.9902               0.813129
      21.0265               0.832357
      21.0630               0.848927
      21.0996               0.865859
      21.1364               0.878436
      21.1733               0.887755
      21.2103               0.895905
      21.2474               0.904977
      21.2845               0.915891
      21.3217               0.927271
      21.3590               0.938458
      21.3964               0.948807
      21.4341               0.957687
      21.4720               0.965140
      21.5102               0.971520
      21.5484               0.977026
      21.5868               0.981854
      21.6252               0.986145
      21.6636               0.989705
      21.7022               0.992569
      21.7408               0.994830
      21.7797               0.996579
      21.8188               0.998065
      21.8581               0.999368
      21.8976                1.00000
      21.9372               0.999459
      21.9770               0.997245
      22.0168               0.993164
      22.0569               0.987577
      22.0970               0.980887
      22.1373               0.973500
      22.1777               0.965701
      22.2183               0.956954
      22.2589               0.947461
      22.2998               0.937618
      22.3407               0.927824
      22.3818               0.918033
      22.4230               0.907688
      22.4644               0.897390
      22.5059               0.887792
      22.5476               0.879545
      22.5896               0.872510
      22.6317               0.866354
      22.6740               0.861209
      22.7164               0.857209
      22.7590               0.854612
      22.8016               0.854385
      22.8444               0.855574
      22.8873               0.856774
      22.9305               0.856581
      22.9738               0.854128
      23.0173               0.850391
      23.0610               0.845634
      23.1049               0.840035
      23.1490               0.833774
      23.1933               0.826624
      23.2377               0.818496
      23.2824               0.809772
      23.3271               0.800833
      23.3720               0.791883
      23.4170               0.781173
      23.4622               0.769778
      23.5074               0.759772
      23.5529               0.753229
      23.5986               0.751737
      23.6444               0.754250
      23.6905               0.759782
      23.7367               0.767451
      23.7831               0.776378
      23.8297               0.786849
      23.8764               0.799514
      23.9233               0.813576
      23.9705               0.828230
      24.0179               0.842807
      24.0656               0.859131
      24.1135               0.876522
      24.1616               0.892981
      24.2099               0.906514
      24.2582               0.915557
      24.3066               0.921195
      24.3551               0.924156
      24.4039               0.924985
      24.4529               0.924228
      24.5021               0.921641
      24.5516               0.916676
      24.6013               0.910145
      24.6513               0.902878
      24.7014               0.895684
      24.7518               0.888438
      24.8025               0.880723
      24.8534               0.872378
      24.9044               0.863243
      24.9556               0.853157
      25.0070               0.842105
      25.0585               0.830260
      25.1102               0.817809
      25.1622               0.804942
      25.2145               0.791852
      25.2670               0.778486
      25.3197               0.764560
      25.3726               0.749790
      25.4256               0.733889
      25.4788               0.716570
      25.5322               0.698109
      25.5857               0.678983
      25.6396               0.659667
      25.6937               0.640469
      25.7482               0.620606
      25.8030               0.600468
      25.8580               0.580739
      25.9132               0.562101
      25.9686               0.544941
      26.0242               0.528798
      26.0801               0.513506
      26.1362               0.498924
      26.1925               0.484913
      26.2491               0.471555
      26.3058               0.458907
      26.3628               0.446864
      26.4201               0.435319
      26.4776               0.424236
      26.5355               0.414091
      26.5936               0.404544
      26.6520               0.395029
      26.7106               0.384982
      26.7694               0.374093
      26.8284               0.362809
      26.8876               0.351128
      26.9471               0.339004
      27.0070               0.326390
      27.0672               0.313105
      27.1278               0.299193
      27.1887               0.284944
      27.2499               0.270649
      27.3112               0.256534
      27.3727               0.242044
      27.4344               0.227406
      27.4963               0.213171
      27.5586               0.199891
      27.6211               0.187945
      27.6839               0.176959
      27.7470               0.166822
      27.8103               0.157467
      27.8740               0.148830
      27.9380               0.140997
      28.0024               0.134024
      28.0671               0.127736
      28.1320               0.121952
      28.1974               0.116516
      28.2630               0.111663
      28.3289               0.107351
      28.3952               0.103359
      28.4618              0.0994671
      28.5287              0.0955474
      28.5959              0.0918470
      28.6635              0.0882740
      28.7314              0.0846829
      28.7995              0.0809281
      28.8678              0.0769214
      28.9364              0.0727492
      29.0053              0.0685065
      29.0745              0.0642876
      29.1441              0.0601806
      29.2141              0.0560568
      29.2845              0.0519294
      29.3552              0.0479343
      29.4263              0.0442074
      29.4978              0.0408598
      29.5696              0.0378179
      29.6418              0.0350373
      29.7144              0.0324916
      29.7873              0.0301545
      29.8606              0.0280409
      29.9343              0.0261881
      30.0083              0.0245388
      30.0827              0.0230334
      30.1574              0.0216143
      30.2323              0.0203583
      30.3075              0.0192679
      30.3831              0.0182511
      30.4591              0.0172160
      30.5355              0.0160801
      30.6124              0.0148718
      30.6896              0.0136401
      30.7673              0.0124253
      30.8454              0.0112678
      30.9239              0.0101796
      31.0028             0.00912188
      31.0821             0.00811277
      31.1619             0.00717354
      31.2420             0.00632534
      31.3226             0.00558213
      31.4035             0.00492821
      31.4848             0.00434060
      31.5666             0.00379630
      31.6501             0.00327191
      31.7438             0.00275716
      31.8403             0.00227847
      31.9276             0.00186690
      31.9943             0.00155354
      32.0090             0.00148068
      32.0090             0.00148068
      32.0090             0.00148068
      32.0090             0.00148068
