Wavelength [microns]  Transmission [unitless]
      595.238               0.771026
      596.613               0.765406
      597.775               0.759002
      599.378               0.749864
      600.538               0.738290
      602.163               0.724864
      603.331               0.709350
      604.970               0.685731
      606.158               0.650820
      607.566               0.595943
      609.013               0.522335
      610.254               0.448275
      611.532               0.387844
      613.021               0.341056
      614.396               0.305376
      615.971               0.278816
      617.310               0.256974
      618.944               0.241196
      620.280               0.225156
      621.553               0.210760
      623.272               0.197851
      624.562               0.186728
      626.271               0.174746
      627.610               0.161027
      629.300               0.151097
      630.697               0.140188
      632.290               0.128062
      633.678               0.117166
      635.419               0.105730
      636.778              0.0963759
      638.570              0.0831743
      639.911              0.0734334
      641.742              0.0654348
      643.077              0.0563523
      644.938              0.0492391
      646.289              0.0419641
      647.818              0.0360011
      649.545              0.0293376
      651.116              0.0256576
      652.806              0.0215046
      654.450              0.0191301
      656.103              0.0167180
      657.818              0.0143059
      659.431              0.0118939
      661.219             0.00985865
      662.790             0.00998092
      664.649              0.0100342
      666.183             0.00770476
      668.108             0.00665395
      669.611             0.00665395
      671.592             0.00665395
      673.075             0.00665395
      675.101             0.00665395
      676.579             0.00665395
      678.640             0.00676041
      680.124             0.00453560
      682.209             0.00327458
      683.712             0.00332697
      685.811             0.00332697
      687.346             0.00332895
      689.180             0.00249523
      691.013             0.00162399
      692.916             0.00344674
      694.705             0.00332697
      696.690             0.00289776
      698.435             0.00162450
      700.500             0.00163687
      702.203             0.00280157
      704.342             0.00322050
      706.115             0.00157086
