Wavelength [microns]  Transmission [unitless]
      6.82551            0.000260973
      6.83422            0.000391151
      6.84293            0.000415073
      6.85164            0.000394166
      6.86035            0.000343983
      6.86906            0.000296743
      6.87777            0.000291985
      6.88648            0.000343838
      6.89526            0.000447470
      6.90364            0.000474461
      6.91163            0.000399490
      6.92028            0.000336282
      6.92903            0.000355417
      6.93774            0.000458210
      6.94645            0.000506486
      6.95516            0.000538878
      6.96387            0.000555203
      6.97354            0.000519636
      6.97700            0.000502404
