Wavelength [microns]  Transmission [unitless]
      303.336            5.33119e-10
      304.403            5.33119e-10
      305.470            5.33119e-10
      306.537            5.45716e-10
      307.604            3.55413e-10
      308.672            3.55413e-10
      309.739            3.55413e-10
      310.806            3.55413e-10
      311.873            3.55413e-10
      312.940            3.55413e-10
      314.007            3.55413e-10
      315.074            3.55413e-10
      316.142            5.33119e-10
      317.209            5.33119e-10
      318.276            7.10826e-10
      319.343            8.88532e-10
      320.410            1.06624e-09
      321.478            1.24395e-09
      322.545            1.24395e-09
      323.612            1.24395e-09
      324.679            1.24395e-09
      325.746            1.42165e-09
      326.813            1.42165e-09
      327.881            1.42165e-09
      328.948            1.42165e-09
      330.015            1.42165e-09
      331.082            1.59936e-09
      332.149            1.59936e-09
      333.216            1.59936e-09
      334.284            1.77706e-09
      335.351            1.77706e-09
      336.418            1.77706e-09
      337.485            1.95477e-09
      338.552            1.95477e-09
      339.619            1.95477e-09
      340.687            1.95477e-09
      341.754            1.95477e-09
      342.821            1.96378e-09
      343.888            1.77706e-09
      344.955            1.59197e-09
      346.022            1.59936e-09
      347.090            1.42165e-09
      348.157            1.24395e-09
      349.224            1.06624e-09
      350.291            8.88532e-10
      351.358            8.88532e-10
      352.425            8.88532e-10
      353.493            7.10826e-10
      354.560            7.08146e-10
      355.627            8.88532e-10
      356.694            8.88532e-10
      357.761            1.06624e-09
      358.828            1.06624e-09
      359.895            1.06624e-09
      360.963            1.06624e-09
      362.030            1.06624e-09
      363.097            1.06624e-09
      364.164            8.88532e-10
      365.231            8.88532e-10
      366.298            7.10826e-10
      367.366            5.19992e-10
      368.433            5.33119e-10
