Wavelength [microns]  Transmission [unitless]
      87.1080               0.128475
      87.6132               0.108533
      88.1183              0.0912658
      88.6235              0.0763659
      89.1287              0.0633562
      89.6338              0.0526524
      90.1390              0.0450018
      90.6442              0.0400804
      91.1493              0.0366727
      91.6545              0.0340340
      92.1597              0.0315339
      92.6648              0.0289881
      93.1700              0.0264262
      93.6752              0.0237191
      94.1803              0.0209890
      94.6855              0.0187374
      95.1907              0.0167898
      95.6958              0.0149052
      96.2010              0.0134189
      96.7062              0.0120731
      97.2113              0.0108219
      97.7165             0.00986368
      98.2217             0.00912813
      98.7268             0.00838474
      99.2320             0.00755578
      99.7372             0.00674735
      100.242             0.00604732
      100.747             0.00501722
      101.253             0.00437697
      101.758             0.00374164
      102.263             0.00324086
      102.768             0.00291331
      103.273             0.00269992
      103.779             0.00239998
      104.284             0.00222244
      104.789             0.00200534
      105.294             0.00176270
      105.799             0.00155906
      106.304             0.00135958
      106.810             0.00122737
      107.315             0.00113409
      107.820             0.00105567
      108.325            0.000971842
      108.830            0.000866853
      109.335            0.000766513
      109.840            0.000671481
      110.346            0.000617675
      110.851            0.000572600
      111.356            0.000557142
      111.861            0.000534330
      112.366            0.000499521
      112.872            0.000459271
      113.377            0.000432622
      113.882            0.000400830
      114.387            0.000368590
      114.892            0.000334209
      115.397            0.000295968
      115.903            0.000261024
      116.408            0.000249635
      116.913            0.000238809
      117.418            0.000225899
      117.923            0.000213739
      118.428            0.000203788
      118.934            0.000188912
      119.439            0.000174105
      119.944            0.000153865
      120.449            0.000126767
      120.954            9.80268e-05
      121.459            7.65321e-05
      121.965            6.41017e-05
      122.470            5.52288e-05
      122.975            4.85103e-05
      123.480            4.52397e-05
      123.985            4.18422e-05
      124.490            3.42585e-05
      124.995            2.33523e-05
      125.501            1.69893e-05
      126.006            1.43124e-05
      126.511            1.33642e-05
      127.016            1.23242e-05
      127.521            1.07385e-05
      128.027            8.86943e-06
      128.532            6.92418e-06
      129.037            5.12861e-06
      129.542            3.79789e-06
      130.047            2.94740e-06
      130.552            2.36159e-06
      131.058            1.89709e-06
      131.563            1.66829e-06
      132.068            1.86417e-06
      132.573            2.20618e-06
      133.078            2.17817e-06
      133.583            1.83757e-06
      134.089            1.68689e-06
      134.594            1.83353e-06
      135.099            2.01978e-06
      135.604            2.01114e-06
      136.109            1.78327e-06
      136.614            1.51376e-06
      137.120            1.26748e-06
      137.625            1.04632e-06
      138.130            9.64692e-07
      138.635            1.12476e-06
      139.140            1.37085e-06
      139.645            1.46293e-06
      140.150            1.36401e-06
      140.656            1.14396e-06
      141.161            8.89291e-07
      141.666            6.41927e-07
      142.171            4.02299e-07
      142.676            1.95823e-07
      143.182            6.13571e-08
      143.687            2.16634e-08
      144.192            5.16450e-08
      144.697            1.04613e-07
      145.202            1.47528e-07
      145.707            1.68142e-07
      146.212            1.67757e-07
      146.718            1.49871e-07
      147.223            1.19538e-07
      147.728            8.88775e-08
      148.233            6.66942e-08
      148.738            5.17527e-08
      149.244            3.96420e-08
      149.749            3.02859e-08
      150.254            2.45181e-08
      150.759            2.17747e-08
      151.264            2.05865e-08
      151.769            1.96367e-08
      152.275            1.89657e-08
      152.780            1.82658e-08
      153.285            1.78680e-08
      153.790            1.86716e-08
      154.295            1.92588e-08
      154.800            1.88643e-08
      155.306            1.80704e-08
      155.811            1.76534e-08
      156.316            1.65935e-08
      156.821            1.31977e-08
      157.326            9.41045e-09
      157.831            6.36751e-09
      158.337            3.78676e-09
      158.842            2.15934e-09
      159.347            1.38291e-09
      159.852            1.37557e-09
      160.357            1.57208e-09
      160.862            1.97886e-09
      161.368            2.56134e-09
      161.873            3.35399e-09
      162.378            3.73370e-09
      162.883            4.13421e-09
      163.388            4.48260e-09
      163.893            5.11078e-09
      164.398            5.10927e-09
      164.904            4.90402e-09
      165.409            4.32323e-09
      165.914            4.32323e-09
      166.419            4.32323e-09
      166.924            4.03170e-09
      167.430            3.73370e-09
      167.935            3.53719e-09
      168.440            3.73370e-09
      168.945            3.74164e-09
      169.450            3.53719e-09
      169.955            2.93929e-09
      170.460            2.52283e-09
      170.966            1.91139e-09
      171.471            1.37557e-09
      171.976            9.82551e-10
      172.481            8.00421e-10
      172.986            5.89531e-10
      173.492            5.89531e-10
      173.997            5.89531e-10
      174.502            5.89404e-10
      175.007            7.86041e-10
      175.512            7.86041e-10
      176.017            7.86041e-10
      176.522            9.82551e-10
      177.028            9.82551e-10
      177.533            1.17906e-09
      178.038            1.17906e-09
      178.543            1.17906e-09
      179.048            1.37557e-09
      179.554            1.37557e-09
      180.059            1.17906e-09
      180.564            1.13349e-09
      181.069            9.82551e-10
      181.574            7.86041e-10
      182.079            5.89531e-10
      182.585            3.93021e-10
      183.090            1.96510e-10
      183.595            1.96510e-10
