

Wavelength [microns]  Re(m)       Im(m)
      20.4735       5.1245532     0.753027
      20.4767       5.1025090     0.740931
      20.4799       5.0807662     0.729150
      20.4831       5.0592971     0.717659
      20.4863       5.0381141     0.706460
      20.4895       5.0172267     0.695549
      20.4927       4.9966073     0.684904
      20.4959       4.9762506     0.674518
      20.4991       4.9561648     0.664388
      20.5023       4.9363251     0.654495
      20.5056       4.9167347     0.644836
      20.5088       4.8974185     0.635418
      20.5120       4.8783264     0.626211
      20.5152       4.8594947     0.617227
      20.5184       4.8408833     0.608444
      20.5216       4.8224998     0.599860
      20.5248       4.8043637     0.591479
      20.5280       4.7864437     0.583284
      20.5312       4.7687473     0.575273
      20.5344       4.7512779     0.567445
      20.5376       4.7339988     0.559780
      20.5408       4.7169390     0.552286
      20.5440       4.7000942     0.544959
      20.5472       4.6834435     0.537786
      20.5504       4.6669874     0.530765
      20.5536       4.6507354     0.523897
      20.5568       4.6346612     0.517167
      20.5600       4.6187911     0.510584
      20.5632       4.6030917     0.504131
      20.5664       4.5875740     0.497812
      20.5696       4.5722442     0.491624
      20.5728       4.5570822     0.485560
      20.5760       4.5420928     0.479617
      20.5792       4.5272818     0.473796
      20.5824       4.5126343     0.468089
      20.5856       4.4981499     0.462494
      20.5888       4.4838352     0.457011
      20.5920       4.4696665     0.451630
      20.5952       4.4556623     0.446356
      20.5984       4.4418020     0.441179
      20.6016       4.4280915     0.436100
      20.6048       4.4145498     0.431124
      20.6080       4.4011388     0.426236
      20.6112       4.3878651     0.421436
      20.6144       4.3747458     0.416730
      20.6176       4.3617573     0.412107
      20.6208       4.3488989     0.407567
      20.6240       4.3361883     0.403113
      20.6272       4.3236017     0.398736
      20.6304       4.3111553     0.394441
      20.6336       4.2988238     0.390217
      20.6368       4.2866254     0.386070
      20.6400       4.2745562     0.381997
      20.6432       4.2625980     0.377992
      20.6464       4.2507701     0.374059
      20.6496       4.2390604     0.370194
      20.6528       4.2274594     0.366391
      20.6560       4.2159729     0.362654
      20.6592       4.2046108     0.358983
      20.6624       4.1933551     0.355371
      20.6656       4.1822042     0.351819
      20.6688       4.1711702     0.348327
      20.6720       4.1602325     0.344890
      20.6752       4.1494064     0.341512
      20.6784       4.1386766     0.338186
      20.6816       4.1280503     0.334914
      20.6848       4.1175327     0.331697
      20.6880       4.1071048     0.328529
      20.6912       4.0967731     0.325411
      20.6944       4.0865469     0.322344
      20.6976       4.0764055     0.319323
      20.7008       4.0663638     0.316351
      20.7040       4.0564156     0.313425
      20.7072       4.0465508     0.310542
      20.7104       4.0367837     0.307706
      20.7136       4.0270915     0.304909
      20.7168       4.0174937     0.302157
      20.7200       4.0079894     0.299448
      20.7232       3.9985576     0.296777
      20.7264       3.9892101     0.294145
      20.7296       3.9799504     0.291555
      20.7328       3.9707654     0.289000
      20.7360       3.9616597     0.286483
      20.7392       3.9526381     0.284004
      20.7424       3.9436903     0.281560
      20.7456       3.9348247     0.279152
      20.7488       3.9260261     0.276777
      20.7520       3.9173017     0.274435
      20.7552       3.9086566     0.272129
      20.7584       3.9000835     0.269854
      20.7616       3.8915818     0.267612
      20.7648       3.8831546     0.265401
      20.7680       3.8747888     0.263219
      20.7712       3.8664992     0.261069
      20.7744       3.8582699     0.258947
      20.7776       3.8501127     0.256855
      20.7808       3.8420198     0.254791
      20.7840       3.8339953     0.252755
      20.7872       3.8260262     0.250745
      20.7904       3.8181331     0.248765
      20.7936       3.8102920     0.246808
      20.7968       3.8025143     0.244878
      20.8000       3.7948048     0.242974
      20.8032       3.7871504     0.241095
      20.8064       3.7795603     0.239241
      20.8096       3.7720225     0.237409
      20.8128       3.7645445     0.235602
      20.8160       3.7571270     0.233818
      20.8192       3.7497678     0.232058
      20.8224       3.7424598     0.230319
      20.8256       3.7352135     0.228603
      20.8288       3.7280138     0.226907
      20.8320       3.7208726     0.225233
      20.8352       3.7137899     0.223582
      20.8384       3.7067533     0.221949
      20.8416       3.6997700     0.220337
      20.8448       3.6928401     0.218746
      20.8480       3.6859577     0.217173
      20.8512       3.6791289     0.215619
      20.8544       3.6723480     0.214085
      20.8576       3.6656132     0.212568
      20.8608       3.6589344     0.211071
      20.8640       3.6522973     0.209591
      20.8672       3.6457078     0.208128
      20.8704       3.6391699     0.206684
      20.8736       3.6326733     0.205256
      20.8768       3.6262269     0.203845
      20.8800       3.6198289     0.202452
      20.8832       3.6134696     0.201073
      20.8864       3.6071565     0.199711
      20.8896       3.6008866     0.198365
      20.8928       3.5946617     0.197034
      20.8960       3.5884821     0.195720
      20.8992       3.5823395     0.194419
      20.9024       3.5762358     0.193132
      20.9056       3.5701830     0.191862
      20.9088       3.5641644     0.190605
      20.9120       3.5581851     0.189361
      20.9152       3.5522540     0.188133
      20.9184       3.5463538     0.186918
      20.9216       3.5404999     0.185717
      20.9248       3.5346782     0.184527
      20.9280       3.5288987     0.183352
      20.9312       3.5231581     0.182190
      20.9344       3.5174532     0.181040
      20.9376       3.5117874     0.179903
      20.9408       3.5061584     0.178778
      20.9440       3.5005634     0.177665
      20.9472       3.4950042     0.176564
      20.9504       3.4894884     0.175476
      20.9536       3.4840012     0.174398
      20.9568       3.4785466     0.173332
      20.9600       3.4731305     0.172277
      20.9632       3.4677465     0.171233
      20.9664       3.4623992     0.170201
      20.9696       3.4570808     0.169178
      20.9728       3.4517963     0.168166
      20.9760       3.4465485     0.167166
      20.9792       3.4413297     0.166175
      20.9824       3.4361424     0.165194
      20.9856       3.4309936     0.164225
      20.9888       3.4258687     0.163263
      20.9920       3.4207809     0.162313
      20.9952       3.4157217     0.161372
      20.9984       3.4106917     0.160441
      21.0016       3.4056957     0.159519
      21.0048       3.4007249     0.158605
      21.0080       3.3957829     0.157701
      21.0112       3.3908744     0.156806
      21.0144       3.3859942     0.155920
      21.0176       3.3811438     0.155043
      21.0208       3.3763218     0.154175
      21.0240       3.3715262     0.153315
      21.0272       3.3667583     0.152463
      21.0304       3.3620195     0.151619
      21.0336       3.3573079     0.150784
      21.0368       3.3526237     0.149957
      21.0400       3.3479643     0.149137
      21.0432       3.3433325     0.148325
      21.0464       3.3387334     0.147523
      21.0496       3.3341544     0.146727
      21.0528       3.3296013     0.145938
      21.0560       3.3250759     0.145157
      21.0592       3.3205729     0.144383
      21.0624       3.3160992     0.143617
      21.0656       3.3116455     0.142857
      21.0688       3.3072195     0.142105
      21.0720       3.3028204     0.141361
      21.0752       3.2984436     0.140622
      21.0784       3.2940893     0.139891
      21.0816       3.2897620     0.139166
      21.0848       3.2854557     0.138448
      21.0880       3.2811708     0.137736
      21.0912       3.2769134     0.137032
      21.0944       3.2726758     0.136333
      21.0976       3.2684650     0.135641
      21.1008       3.2642727     0.134954
      21.1040       3.2601061     0.134275
      21.1072       3.2559593     0.133601
      21.1104       3.2518380     0.132933
      21.1136       3.2477345     0.132271
      21.1168       3.2436552     0.131616
      21.1200       3.2395961     0.130965
      21.1232       3.2355559     0.130321
      21.1264       3.2315416     0.129682
      21.1296       3.2275445     0.129049
      21.1328       3.2235720     0.128422
      21.1360       3.2196188     0.127800
      21.1392       3.2156832     0.127183
      21.1424       3.2117703     0.126572
      21.1456       3.2078757     0.125965
      21.1488       3.2040005     0.125364
      21.1520       3.2001479     0.124769
      21.1552       3.1963108     0.124178
      21.1584       3.1924951     0.123592
      21.1616       3.1887019     0.123012
      21.1648       3.1849244     0.122436
      21.1680       3.1811638     0.121865
      21.1712       3.1774256     0.121299
      21.1744       3.1737027     0.120738
      21.1776       3.1700025     0.120181
      21.1808       3.1663160     0.119629
      21.1840       3.1626484     0.119082
      21.1872       3.1590009     0.118539
      21.1904       3.1553710     0.118001
      21.1936       3.1517580     0.117467
      21.1968       3.1481633     0.116938
      21.2000       3.1445839     0.116412
      21.2032       3.1410205     0.115891
      21.2064       3.1374786     0.115375
      21.2096       3.1339493     0.114862
      21.2128       3.1304400     0.114354
      21.2160       3.1269453     0.113850
      21.2192       3.1234701     0.113350
      21.2224       3.1200106     0.112854
      21.2256       3.1165648     0.112362
      21.2288       3.1131353     0.111874
      21.2320       3.1097238     0.111390
      21.2352       3.1063273     0.110909
      21.2384       3.1029439     0.110432
      21.2416       3.0995805     0.109960
      21.2448       3.0962293     0.109490
      21.2480       3.0928969     0.109025
      21.2512       3.0895786     0.108564
      21.2544       3.0862744     0.108105
      21.2576       3.0829866     0.107651
      21.2608       3.0797122     0.107200
      21.2640       3.0764506     0.106752
      21.2672       3.0732081     0.106308
      21.2704       3.0699763     0.105867
      21.2736       3.0667608     0.105430
      21.2768       3.0635636     0.104997
      21.2800       3.0603757     0.104566
      21.2832       3.0572009     0.104138
      21.2864       3.0540447     0.103715
      21.2896       3.0508983     0.103294
      21.2928       3.0477676     0.102876
      21.2960       3.0446506     0.102462
      21.2992       3.0415449     0.102050
      21.3024       3.0384567     0.101642
      21.3056       3.0353804     0.101237
      21.3088       3.0323160     0.100835
      21.3120       3.0292671     0.100436
      21.3152       3.0262289     0.100039
      21.3184       3.0232034    0.0996460
      21.3216       3.0201938    0.0992559
      21.3248       3.0171945    0.0988684
      21.3280       3.0142097    0.0984840
      21.3312       3.0112357    0.0981021
      21.3344       3.0082769    0.0977234
      21.3376       3.0053291    0.0973472
      21.3408       3.0023925    0.0969737
      21.3440       2.9994681    0.0966029
      21.3472       2.9965572    0.0962350
      21.3504       2.9936581    0.0958697
      21.3536       2.9907694    0.0955068
      21.3568       2.9878950    0.0951468
      21.3600       2.9850297    0.0947892
      21.3632       2.9821794    0.0944344
      21.3664       2.9793413    0.0940823
      21.3696       2.9765110    0.0937322
      21.3728       2.9736953    0.0933850
      21.3760       2.9708889    0.0930401
      21.3792       2.9680929    0.0926975
      21.3824       2.9653118    0.0923576
      21.3856       2.9625387    0.0920199
      21.3888       2.9597783    0.0916848
      21.3920       2.9570296    0.0913520
      21.3952       2.9542899    0.0910214
      21.3984       2.9515619    0.0906931
      21.4016       2.9488451    0.0903673
      21.4048       2.9461381    0.0900435
      21.4080       2.9434428    0.0897222
      21.4112       2.9407573    0.0894030
      21.4144       2.9380815    0.0890859
      21.4176       2.9354177    0.0887713
      21.4208       2.9327648    0.0884588
      21.4240       2.9301195    0.0881482
      21.4272       2.9274879    0.0878401
      21.4304       2.9248631    0.0875338
      21.4336       2.9222507    0.0872297
      21.4368       2.9196467    0.0869277
      21.4400       2.9170518    0.0866275
      21.4432       2.9144692    0.0863298
      21.4464       2.9118953    0.0860338
      21.4496       2.9093316    0.0857399
      21.4528       2.9067783    0.0854481
      21.4560       2.9042323    0.0851580
      21.4592       2.9016967    0.0848700
      21.4624       2.8991723    0.0845841
      21.4656       2.8966548    0.0842998
      21.4688       2.8941483    0.0840176
      21.4720       2.8916492    0.0837371
      21.4752       2.8891602    0.0834585
      21.4784       2.8866835    0.0831821
      21.4816       2.8842132    0.0829073
      21.4848       2.8817508    0.0826342
      21.4880       2.8792989    0.0823631
      21.4912       2.8768544    0.0820935
      21.4944       2.8744199    0.0818258
      21.4977       2.8719947    0.0815600
      21.5009       2.8695767    0.0812958
      21.5041       2.8671696    0.0810335
      21.5072       2.8647707    0.0807728
      21.5105       2.8623793    0.0805139
      21.5137       2.8599980    0.0802566
      21.5169       2.8576221    0.0800008
      21.5201       2.8552561    0.0797468
      21.5233       2.8529000    0.0794946
      21.5265       2.8505504    0.0792438
      21.5297       2.8482082    0.0789945
      21.5329       2.8458767    0.0787472
      21.5361       2.8435531    0.0785013
      21.5393       2.8412361    0.0782569
      21.5425       2.8389292    0.0780143
      21.5457       2.8366272    0.0777729
      21.5489       2.8343363    0.0775334
      21.5521       2.8320513    0.0772951
      21.5553       2.8297734    0.0770584
      21.5585       2.8275054    0.0768233
      21.5617       2.8252435    0.0765896
      21.5649       2.8229916    0.0763576
      21.5681       2.8207464    0.0761269
      21.5713       2.8185074    0.0758976
      21.5745       2.8162758    0.0756696
      21.5777       2.8140535    0.0754433
      21.5809       2.8118372    0.0752183
      21.5841       2.8096297    0.0749948
      21.5873       2.8074276    0.0747725
      21.5905       2.8052342    0.0745517
      21.5937       2.8030503    0.0743326
      21.5969       2.8008697    0.0741144
      21.6001       2.7986970    0.0738976
      21.6033       2.7965336    0.0736824
      21.6065       2.7943754    0.0734683
      21.6097       2.7922237    0.0732555
      21.6129       2.7900803    0.0730442
      21.6161       2.7879436    0.0728340
      21.6193       2.7858150    0.0726253
      21.6225       2.7836928    0.0724179
      21.6257       2.7815762    0.0722116
      21.6289       2.7794678    0.0720067
      21.6321       2.7773640    0.0718028
      21.6353       2.7752678    0.0716003
      21.6385       2.7731798    0.0713991
      21.6417       2.7710969    0.0711991
      21.6449       2.7690196    0.0710001
      21.6481       2.7669513    0.0708026
      21.6513       2.7648890    0.0706062
      21.6545       2.7628324    0.0704109
      21.6577       2.7607837    0.0702170
      21.6609       2.7587395    0.0700240
      21.6641       2.7567031    0.0698324
      21.6673       2.7546716    0.0696417
      21.6705       2.7526464    0.0694522
      21.6737       2.7506289    0.0692640
      21.6769       2.7486157    0.0690767
      21.6801       2.7466104    0.0688907
      21.6833       2.7446115    0.0687059
      21.6865       2.7426171    0.0685219
      21.6897       2.7406287    0.0683391
      21.6929       2.7386482    0.0681575
      21.6961       2.7366722    0.0679769
      21.6993       2.7347038    0.0677975
      21.7025       2.7327392    0.0676190
      21.7057       2.7307806    0.0674415
      21.7089       2.7288306    0.0672653
      21.7121       2.7268836    0.0670899
      21.7153       2.7249427    0.0669156
      21.7185       2.7230096    0.0667425
      21.7217       2.7210798    0.0665701
      21.7249       2.7191575    0.0663990
      21.7281       2.7172389    0.0662287
      21.7313       2.7153273    0.0660594
      21.7345       2.7134211    0.0658912
      21.7377       2.7115202    0.0657239
      21.7409       2.7096255    0.0655577
      21.7441       2.7077363    0.0653924
      21.7473       2.7058516    0.0652280
      21.7505       2.7039721    0.0650646
      21.7537       2.7020988    0.0649021
      21.7569       2.7002306    0.0647406
      21.7601       2.6983685    0.0645801
      21.7633       2.6965113    0.0644204
      21.7665       2.6946578    0.0642616
      21.7697       2.6928129    0.0641040
      21.7729       2.6909707    0.0639470
      21.7761       2.6891341    0.0637910
      21.7793       2.6873028    0.0636359
      21.7825       2.6854765    0.0634817
      21.7857       2.6836541    0.0633282
      21.7889       2.6818390    0.0631759
      21.7921       2.6800277    0.0630242
      21.7953       2.6782224    0.0628736
      21.7985       2.6764219    0.0627238
      21.8017       2.6746259    0.0625748
      21.8049       2.6728354    0.0624267
      21.8081       2.6710484    0.0622793
      21.8113       2.6692662    0.0621328
      21.8145       2.6674907    0.0619872
      21.8177       2.6657186    0.0618424
      21.8209       2.6639509    0.0616983
      21.8241       2.6621892    0.0615552
      21.8273       2.6604326    0.0614129
      21.8305       2.6586797    0.0612713
      21.8337       2.6569331    0.0611306
      21.8369       2.6551883    0.0609906
      21.8401       2.6534505    0.0608515
      21.8433       2.6517160    0.0607130
      21.8465       2.6499865    0.0605754
      21.8497       2.6482620    0.0604386
      21.8529       2.6465414    0.0603025
      21.8561       2.6448264    0.0601673
      21.8593       2.6431158    0.0600328
      21.8625       2.6414087    0.0598990
      21.8657       2.6397049    0.0597659
      21.8689       2.6380079    0.0596336
      21.8721       2.6363137    0.0595021
      21.8753       2.6346254    0.0593713
      21.8785       2.6329398    0.0592412
      21.8817       2.6312587    0.0591118
      21.8849       2.6295838    0.0589833
      21.8881       2.6279116    0.0588553
      21.8913       2.6262431    0.0587281
      21.8945       2.6245804    0.0586017
      21.8977       2.6229205    0.0584758
      21.9009       2.6212645    0.0583507
      21.9041       2.6196144    0.0582263
      21.9073       2.6179669    0.0581026
      21.9105       2.6163249    0.0579796
      21.9137       2.6146872    0.0578574
      21.9169       2.6130521    0.0577357
      21.9201       2.6114223    0.0576147
      21.9233       2.6097953    0.0574944
      21.9265       2.6081719    0.0573747
      21.9297       2.6065538    0.0572557
      21.9329       2.6049390    0.0571374
      21.9361       2.6033280    0.0570196
      21.9393       2.6017220    0.0569027
      21.9425       2.6001198    0.0567863
      21.9457       2.5985208    0.0566706
      21.9489       2.5969257    0.0565555
      21.9521       2.5953341    0.0564410
      21.9553       2.5937474    0.0563272
      21.9585       2.5921633    0.0562140
      21.9617       2.5905831    0.0561014
      21.9649       2.5890076    0.0559894
      21.9681       2.5874348    0.0558780
      21.9713       2.5858667    0.0557673
      21.9745       2.5843024    0.0556573
      21.9777       2.5827401    0.0555477
      21.9809       2.5811822    0.0554387
      21.9841       2.5796292    0.0553304
      21.9873       2.5780778    0.0552226
      21.9905       2.5765319    0.0551156
      21.9937       2.5749881    0.0550090
      21.9969       2.5734482    0.0549030
      22.0001       2.5719137    0.0547977
      22.0033       2.5703804    0.0546928
      22.0065       2.5688512    0.0545886
      22.0097       2.5673258    0.0544849
      22.0129       2.5658035    0.0543818
      22.0161       2.5642855    0.0542793
      22.0193       2.5627699    0.0541773
      22.0225       2.5612578    0.0540758
      22.0257       2.5597501    0.0539750
      22.0289       2.5582454    0.0538747
      22.0321       2.5567434    0.0537750
      22.0353       2.5552461    0.0536758
      22.0385       2.5537500    0.0535770
      22.0417       2.5522585    0.0534789
      22.0449       2.5507705    0.0533813
      22.0481       2.5492847    0.0532842
      22.0513       2.5478039    0.0531877
      22.0545       2.5463247    0.0530917
      22.0577       2.5448496    0.0529962
      22.0609       2.5433769    0.0529012
      22.0641       2.5419090    0.0528068
      22.0673       2.5404422    0.0527129
      22.0705       2.5389805    0.0526195
      22.0737       2.5375209    0.0525266
      22.0769       2.5360637    0.0524341
      22.0801       2.5346110    0.0523423
      22.0833       2.5331604    0.0522509
      22.0865       2.5317140    0.0521600
      22.0897       2.5302703    0.0520696
      22.0929       2.5288293    0.0519797
      22.0961       2.5273914    0.0518903
      22.0993       2.5259562    0.0518014
      22.1025       2.5245237    0.0517129
      22.1057       2.5230958    0.0516250
      22.1089       2.5216691    0.0515375
      22.1121       2.5202453    0.0514505
      22.1153       2.5188272    0.0513641
      22.1185       2.5174098    0.0512780
      22.1217       2.5159953    0.0511924
      22.1249       2.5145843    0.0511074
      22.1281       2.5131748    0.0510227
      22.1313       2.5117705    0.0509386
      22.1345       2.5103664    0.0508548
      22.1377       2.5089662    0.0507715
      22.1409       2.5075700    0.0506888
      22.1441       2.5061762    0.0506065
      22.1473       2.5047843    0.0505246
      22.1505       2.5033965    0.0504432
      22.1537       2.5020094    0.0503621
      22.1569       2.5006261    0.0502816
      22.1601       2.4992461    0.0502015
      22.1633       2.4978678    0.0501218
      22.1665       2.4964931    0.0500426
      22.1697       2.4951200    0.0499638
      22.1729       2.4937513    0.0498855
      22.1761       2.4923847    0.0498076
      22.1793       2.4910197    0.0497301
      22.1825       2.4896576    0.0496530
      22.1857       2.4882991    0.0495764
      22.1889       2.4869421    0.0495001
      22.1921       2.4855874    0.0494243
      22.1953       2.4842367    0.0493490
      22.1985       2.4828877    0.0492740
      22.2017       2.4815419    0.0491995
      22.2049       2.4801991    0.0491254
      22.2081       2.4788573    0.0490516
      22.2113       2.4775190    0.0489784
      22.2145       2.4761825    0.0489055
      22.2177       2.4748490    0.0488330
      22.2209       2.4735179    0.0487609
      22.2241       2.4721887    0.0486892
      22.2273       2.4708619    0.0486178
      22.2305       2.4695396    0.0485470
      22.2337       2.4682181    0.0484765
      22.2369       2.4668989    0.0484064
      22.2401       2.4655833    0.0483367
      22.2433       2.4642684    0.0482674
      22.2465       2.4629574    0.0481985
      22.2497       2.4616473    0.0481299
      22.2529       2.4603395    0.0480617
      22.2561       2.4590359    0.0479940
      22.2593       2.4577339    0.0479266
      22.2625       2.4564338    0.0478596
      22.2657       2.4551363    0.0477930
      22.2689       2.4538403    0.0477267
      22.2721       2.4525466    0.0476608
      22.2753       2.4512565    0.0475953
      22.2785       2.4499674    0.0475301
      22.2817       2.4486818    0.0474654
      22.2849       2.4473970    0.0474010
      22.2881       2.4461160    0.0473370
      22.2913       2.4448369    0.0472733
      22.2945       2.4435589    0.0472100
      22.2977       2.4422836    0.0471470
      22.3009       2.4410102    0.0470844
      22.3041       2.4397390    0.0470222
      22.3073       2.4384701    0.0469603
      22.3105       2.4372039    0.0468988
      22.3137       2.4359391    0.0468376
      22.3169       2.4346771    0.0467768
      22.3201       2.4334178    0.0467164
      22.3233       2.4321587    0.0466563
      22.3265       2.4309032    0.0465965
      22.3297       2.4296494    0.0465371
      22.3329       2.4283967    0.0464780
      22.3361       2.4271479    0.0464193
      22.3393       2.4258993    0.0463609
      22.3425       2.4246540    0.0463028
      22.3457       2.4234116    0.0462452
      22.3489       2.4221690    0.0461878
      22.3521       2.4209290    0.0461307
      22.3553       2.4196918    0.0460740
      22.3585       2.4184556    0.0460176
      22.3617       2.4172230    0.0459616
      22.3649       2.4159906    0.0459059
      22.3681       2.4147604    0.0458505
      22.3713       2.4135327    0.0457954
      22.3745       2.4123075    0.0457407
      22.3777       2.4110835    0.0456863
      22.3809       2.4098620    0.0456323
      22.3841       2.4086413    0.0455785
      22.3873       2.4074237    0.0455251
      22.3905       2.4062068    0.0454719
      22.3937       2.4049921    0.0454191
      22.3969       2.4037800    0.0453667
      22.4001       2.4025691    0.0453145
      22.4033       2.4013605    0.0452626
      22.4065       2.4001541    0.0452111
      22.4097       2.3989482    0.0451599
      22.4129       2.3977447    0.0451090
      22.4161       2.3965435    0.0450584
      22.4193       2.3953433    0.0450081
      22.4225       2.3941462    0.0449581
      22.4257       2.3929491    0.0449084
      22.4289       2.3917549    0.0448590
      22.4321       2.3905621    0.0448099
      22.4353       2.3893716    0.0447612
      22.4385       2.3881819    0.0447127
      22.4417       2.3869956    0.0446646
      22.4449       2.3858094    0.0446167
      22.4481       2.3846250    0.0445691
      22.4513       2.3834434    0.0445218
      22.4545       2.3822620    0.0444748
      22.4577       2.3810837    0.0444282
      22.4609       2.3799067    0.0443818
      22.4641       2.3787313    0.0443357
      22.4673       2.3775580    0.0442899
      22.4705       2.3763855    0.0442444
      22.4737       2.3752146    0.0441991
      22.4769       2.3740466    0.0441542
      22.4801       2.3728788    0.0441096
      22.4833       2.3717124    0.0440652
      22.4865       2.3705492    0.0440211
      22.4897       2.3693860    0.0439773
      22.4929       2.3682258    0.0439338
      22.4961       2.3670671    0.0438906
      22.4993       2.3659093    0.0438477
      22.5026       2.3647532    0.0438050
      22.5058       2.3635986    0.0437626
      22.5090       2.3624451    0.0437205
      22.5122       2.3612938    0.0436787
      22.5154       2.3601441    0.0436371
      22.5186       2.3589947    0.0435958
      22.5218       2.3578494    0.0435549
      22.5250       2.3567038    0.0435141
      22.5282       2.3555598    0.0434737
      22.5314       2.3544178    0.0434335
      22.5346       2.3532763    0.0433936
      22.5378       2.3521371    0.0433539
      22.5410       2.3509994    0.0433146
      22.5442       2.3498623    0.0432754
      22.5474       2.3487279    0.0432366
      22.5506       2.3475950    0.0431981
      22.5538       2.3464630    0.0431598
      22.5570       2.3453321    0.0431217
      22.5602       2.3442030    0.0430840
      22.5634       2.3430746    0.0430464
      22.5666       2.3419485    0.0430092
      22.5698       2.3408227    0.0429722
      22.5730       2.3397000    0.0429355
      22.5762       2.3385775    0.0428990
      22.5794       2.3374572    0.0428628
      22.5826       2.3363383    0.0428269
      22.5858       2.3352194    0.0427912
      22.5890       2.3341022    0.0427557
      22.5922       2.3329875    0.0427206
      22.5954       2.3318732    0.0426856
      22.5986       2.3307595    0.0426509
      22.6018       2.3296490    0.0426165
      22.6050       2.3285384    0.0425824
      22.6082       2.3274302    0.0425485
      22.6114       2.3263228    0.0425148
      22.6146       2.3252158    0.0424814
      22.6178       2.3241117    0.0424483
      22.6210       2.3230081    0.0424153
      22.6242       2.3219051    0.0423827
      22.6274       2.3208044    0.0423503
      22.6306       2.3197038    0.0423181
      22.6338       2.3186059    0.0422862
      22.6370       2.3175089    0.0422545
      22.6402       2.3164124    0.0422231
      22.6434       2.3153176    0.0421919
      22.6466       2.3142240    0.0421610
      22.6498       2.3131311    0.0421303
      22.6530       2.3120403    0.0420998
      22.6562       2.3109498    0.0420696
      22.6594       2.3098607    0.0420396
      22.6626       2.3087735    0.0420099
      22.6658       2.3076878    0.0419804
      22.6690       2.3066018    0.0419512
      22.6722       2.3055182    0.0419222
      22.6754       2.3044348    0.0418934
      22.6786       2.3033531    0.0418648
      22.6818       2.3022721    0.0418365
      22.6850       2.3011923    0.0418085
      22.6882       2.3001142    0.0417806
      22.6914       2.2990370    0.0417530
      22.6946       2.2979610    0.0417257
      22.6978       2.2968862    0.0416986
      22.7010       2.2958119    0.0416717
      22.7042       2.2947390    0.0416450
      22.7074       2.2936671    0.0416186
      22.7106       2.2925963    0.0415924
      22.7138       2.2915273    0.0415664
      22.7170       2.2904580    0.0415407
      22.7202       2.2893898    0.0415151
      22.7234       2.2883241    0.0414899
      22.7266       2.2872593    0.0414648
      22.7298       2.2861943    0.0414400
      22.7330       2.2851317    0.0414154
      22.7362       2.2840688    0.0413910
      22.7394       2.2830076    0.0413669
      22.7426       2.2819479    0.0413430
      22.7458       2.2808881    0.0413193
      22.7490       2.2798302    0.0412958
      22.7522       2.2787735    0.0412726
      22.7554       2.2777166    0.0412496
      22.7586       2.2766619    0.0412268
      22.7618       2.2756073    0.0412042
      22.7650       2.2745540    0.0411819
      22.7682       2.2735019    0.0411598
      22.7714       2.2724502    0.0411378
      22.7746       2.2713993    0.0411162
      22.7778       2.2703500    0.0410947
      22.7810       2.2693021    0.0410735
      22.7842       2.2682543    0.0410524
      22.7874       2.2672081    0.0410317
      22.7906       2.2661619    0.0410111
      22.7938       2.2651176    0.0409907
      22.7970       2.2640731    0.0409705
      22.8002       2.2630301    0.0409506
      22.8034       2.2619886    0.0409309
      22.8066       2.2609472    0.0409114
      22.8098       2.2599072    0.0408921
      22.8130       2.2588680    0.0408731
      22.8162       2.2578292    0.0408542
      22.8194       2.2567914    0.0408356
      22.8226       2.2557547    0.0408172
      22.8258       2.2547181    0.0407990
      22.8290       2.2536833    0.0407810
      22.8322       2.2526491    0.0407632
      22.8354       2.2516153    0.0407456
      22.8386       2.2505836    0.0407283
      22.8418       2.2495513    0.0407111
      22.8450       2.2485204    0.0406942
      22.8482       2.2474906    0.0406775
      22.8514       2.2464607    0.0406610
      22.8546       2.2454319    0.0406447
      22.8578       2.2444046    0.0406286
      22.8610       2.2433777    0.0406128
      22.8642       2.2423515    0.0405971
      22.8674       2.2413266    0.0405817
      22.8706       2.2403018    0.0405664
      22.8738       2.2392781    0.0405514
      22.8770       2.2382550    0.0405365
      22.8802       2.2372324    0.0405219
      22.8834       2.2362108    0.0405075
      22.8866       2.2351897    0.0404933
      22.8898       2.2341695    0.0404793
      22.8930       2.2331502    0.0404655
      22.8962       2.2321320    0.0404520
      22.8994       2.2311144    0.0404386
      22.9026       2.2300975    0.0404254
      22.9058       2.2290804    0.0404125
      22.9090       2.2280650    0.0403997
      22.9122       2.2270498    0.0403871
      22.9154       2.2260351    0.0403748
      22.9186       2.2250218    0.0403627
      22.9218       2.2240083    0.0403507
      22.9250       2.2229965    0.0403390
      22.9282       2.2219856    0.0403275
      22.9314       2.2209742    0.0403161
      22.9346       2.2199636    0.0403050
      22.9378       2.2189541    0.0402941
      22.9410       2.2179451    0.0402834
      22.9442       2.2169368    0.0402729
      22.9474       2.2159290    0.0402626
      22.9506       2.2149215    0.0402524
      22.9538       2.2139158    0.0402425
      22.9570       2.2129102    0.0402328
      22.9602       2.2119040    0.0402233
      22.9634       2.2109001    0.0402140
      22.9666       2.2098958    0.0402049
      22.9698       2.2088928    0.0401960
      22.9730       2.2078898    0.0401873
      22.9762       2.2068870    0.0401788
      22.9794       2.2058856    0.0401705
      22.9826       2.2048850    0.0401625
      22.9858       2.2038844    0.0401545
      22.9890       2.2028847    0.0401469
      22.9922       2.2018852    0.0401394
      22.9954       2.2008862    0.0401320
      22.9986       2.1998880    0.0401250
      23.0018       2.1988900    0.0401180
